borrower_id,income,dti,credit_score,sector,region,ead,lgd,pd,default_flag,recovery,collateral_value,collateral_type,product_type,loan_start_date,loan_vintage,interest_rate,gdp_growth,unemployment,arrears_30d,arrears_60d,arrears_90d
1181,119668.85,0.261,643,Mortgage,South,218843,0.54,0.006,0,218843,0,Unsecured,Term Loan,2024-12-09,1 yrs,8.0,5.2,7.2,0,0,0
1182,118637.64,0.404,631,Consumer,West,171876,0.39,0.055,0,171876,309301,Property,Personal Loan,2021-04-27,4 yrs,8.0,5.2,7.2,0,0,0
1183,128963.31,0.112,665,SME,South,330859,0.22,0.017,0,330859,0,Unsecured,Credit Card,2025-09-02,0 yrs,8.0,5.2,7.2,0,0,0
1184,112103.11,0.217,648,SME,South,496538,0.47,0.055,0,496538,0,Unsecured,Credit Card,2022-05-31,3 yrs,8.0,5.2,7.2,0,0,0
1185,78156.75,0.722,605,Corporate,North,648676,0.42,0.069,0,648676,546478,Plant/Equipment,Term Loan,2023-06-07,2 yrs,8.0,5.2,7.2,0,0,0
1186,104836.36,0.449,683,SME,East,297120,0.34,0.025,0,297120,0,Unsecured,Business Loan,2017-11-18,8 yrs,8.0,5.2,7.2,0,0,0
1187,72856.38,0.336,700,Mortgage,South,970110,0.46,0.046,0,970110,756392,Plant/Equipment,Business Loan,2025-11-23,0 yrs,8.0,5.2,7.2,0,0,0
1188,114752.93,0.334,658,Consumer,North,539200,0.23,0.044,0,539200,520146,Unsecured,Home Loan,2022-09-12,3 yrs,8.0,5.2,7.2,0,0,0
1189,92812.49,0.722,596,Consumer,East,368820,0.27,0.009,0,368820,220650,Inventory,Term Loan,2022-09-04,3 yrs,8.0,5.2,7.2,0,0,0
1190,146696.43,0.225,655,Corporate,North,44291,0.16,0.03,0,44291,62618,Unsecured,Credit Card,2020-02-05,5 yrs,8.0,5.2,7.2,0,0,0
1191,43373.22,0.211,617,SME,North,183579,0.56,0.027,0,183579,343359,Unsecured,Personal Loan,2019-08-05,6 yrs,8.0,5.2,7.2,0,0,0
1192,37553.61,0.269,656,Corporate,North,620504,0.26,0.022,0,620504,861214,Property,Term Loan,2023-12-07,2 yrs,8.0,5.2,7.2,0,0,0
1193,138037.15,0.743,704,SME,East,800029,0.28,0.013,0,800029,1267419,Plant/Equipment,Credit Card,2022-07-27,3 yrs,8.0,5.2,7.2,0,0,0
1194,132816.83,0.134,630,Corporate,East,77644,0.48,0.04,0,77644,28361,Inventory,Credit Card,2021-01-20,4 yrs,8.0,5.2,7.2,0,0,0
1195,71129.25,0.721,646,Mortgage,North,310073,0.37,0.054,0,310073,585999,Unsecured,Personal Loan,2019-05-02,6 yrs,8.0,5.2,7.2,0,1,0
1196,64987.71,0.126,608,SME,West,268310,0.39,0.055,0,268310,533091,Property,Business Loan,2022-06-23,3 yrs,8.0,5.2,7.2,1,0,0
1197,99189.98,0.257,686,Corporate,North,699206,0.39,0.038,0,699206,618771,Property,Credit Card,2025-01-30,0 yrs,8.0,5.2,7.2,0,0,0
1198,39446.5,0.644,680,Corporate,North,273238,0.42,0.012,0,273238,335513,Plant/Equipment,Business Loan,2025-10-03,0 yrs,8.0,5.2,7.2,0,0,0
1199,119787.6,0.604,665,SME,South,652348,0.24,0.022,0,652348,1192557,Inventory,Credit Card,2020-04-21,5 yrs,8.0,5.2,7.2,0,0,0
1200,36893.5,0.682,594,Mortgage,West,360045,0.27,0.052,0,360045,408834,Property,Personal Loan,2019-08-29,6 yrs,8.0,5.2,7.2,1,0,0
1201,74263.6,0.498,634,Mortgage,West,172265,0.16,0.04,0,172265,320058,Plant/Equipment,Business Loan,2025-05-19,0 yrs,8.0,5.2,7.2,0,0,0
1202,96330.65,0.651,638,SME,South,444437,0.22,0.079,0,444437,0,Unsecured,Credit Card,2017-10-07,8 yrs,8.0,5.2,7.2,0,0,0
1203,132270.78,0.144,633,Corporate,West,900949,0.24,0.069,0,900949,367577,Property,Term Loan,2018-02-24,7 yrs,8.0,5.2,7.2,0,0,0
1204,51240.78,0.329,647,Corporate,East,417288,0.18,0.016,0,417288,0,Unsecured,Credit Card,2018-08-23,7 yrs,8.0,5.2,7.2,0,0,0
1205,65274.12,0.624,634,SME,North,186832,0.24,0.032,0,186832,0,Unsecured,Credit Card,2017-12-10,8 yrs,8.0,5.2,7.2,0,0,0
1206,73225.88,0.186,635,SME,East,114538,0.4,0.053,0,114538,118345,Plant/Equipment,Business Loan,2021-10-13,4 yrs,8.0,5.2,7.2,0,1,0
1207,122616.46,0.723,604,Corporate,West,675748,0.48,0.058,0,675748,481249,Plant/Equipment,Term Loan,2020-12-20,5 yrs,8.0,5.2,7.2,0,1,0
1208,87940.32,0.215,632,Corporate,North,279208,0.26,0.022,0,279208,0,Unsecured,Personal Loan,2022-09-05,3 yrs,8.0,5.2,7.2,0,0,0
1209,75311.41,0.645,638,Consumer,East,350707,0.21,0.035,0,350707,670932,Unsecured,Credit Card,2025-11-10,0 yrs,8.0,5.2,7.2,0,0,0
1210,145618.08,0.101,669,Corporate,West,610848,0.48,0.041,0,610848,437878,Property,Term Loan,2019-11-18,6 yrs,8.0,5.2,7.2,0,0,0
1211,47147.62,0.743,661,SME,North,615629,0.23,0.024,0,615629,821890,Unsecured,Credit Card,2020-05-21,5 yrs,8.0,5.2,7.2,0,0,0
1212,101076.66,0.184,710,Consumer,East,692784,0.3,0.02,0,692784,1345771,Plant/Equipment,Credit Card,2022-10-18,3 yrs,8.0,5.2,7.2,0,0,0
1213,137633.23,0.326,629,Mortgage,West,48868,0.22,0.07,0,48868,25315,Plant/Equipment,Home Loan,2020-05-30,5 yrs,8.0,5.2,7.2,0,0,0
1214,54408.21,0.125,631,Corporate,North,846425,0.29,0.068,0,846425,683324,Unsecured,Credit Card,2019-11-29,6 yrs,8.0,5.2,7.2,0,0,0
1215,118840.9,0.681,626,SME,West,904213,0.55,0.033,0,904213,0,Unsecured,Business Loan,2023-11-20,2 yrs,8.0,5.2,7.2,0,0,0
1216,119859.98,0.484,646,Consumer,West,61410,0.44,0.011,0,61410,101336,Plant/Equipment,Business Loan,2025-06-03,0 yrs,8.0,5.2,7.2,0,0,0
1217,63207.63,0.688,674,SME,West,823469,0.33,0.077,0,823469,874654,Unsecured,Term Loan,2018-03-21,7 yrs,8.0,5.2,7.2,0,0,0
1218,111596.11,0.639,637,Corporate,North,709690,0.48,0.054,0,709690,0,Unsecured,Term Loan,2020-08-05,5 yrs,8.0,5.2,7.2,0,0,0
1219,140066.33,0.647,654,Mortgage,West,165367,0.53,0.041,0,165367,218606,Property,Home Loan,2021-02-09,4 yrs,8.0,5.2,7.2,0,0,0
1220,78055.8,0.336,692,SME,North,804126,0.57,0.056,0,804126,0,Unsecured,Personal Loan,2018-04-16,7 yrs,8.0,5.2,7.2,0,0,0
1221,145450.41,0.59,654,Mortgage,North,459624,0.51,0.07,0,459624,531930,Property,Personal Loan,2024-04-27,1 yrs,8.0,5.2,7.2,1,1,0
1222,115837.21,0.576,667,Consumer,North,58278,0.3,0.011,0,58278,87561,Property,Business Loan,2022-06-28,3 yrs,8.0,5.2,7.2,0,0,0
1223,31567.15,0.305,652,Mortgage,West,584823,0.51,0.042,0,584823,201739,Property,Term Loan,2023-12-01,2 yrs,8.0,5.2,7.2,0,0,1
1224,125120.78,0.116,682,Mortgage,North,881358,0.53,0.016,0,881358,1342928,Property,Home Loan,2023-06-29,2 yrs,8.0,5.2,7.2,0,0,0
1225,78191.51,0.305,672,Corporate,West,236593,0.26,0.026,0,236593,467417,Plant/Equipment,Credit Card,2025-09-10,0 yrs,8.0,5.2,7.2,0,0,0
1226,104766.49,0.435,668,Consumer,North,764995,0.48,0.036,0,764995,0,Unsecured,Personal Loan,2024-12-13,1 yrs,8.0,5.2,7.2,0,1,0
1227,49488.34,0.624,636,Mortgage,South,614993,0.56,0.046,0,614993,0,Unsecured,Home Loan,2023-02-26,2 yrs,8.0,5.2,7.2,0,0,0
1228,30521.63,0.368,678,Mortgage,East,537745,0.23,0.074,0,537745,925829,Property,Personal Loan,2021-05-29,4 yrs,8.0,5.2,7.2,1,1,0
1229,91471.78,0.764,704,SME,East,319395,0.41,0.051,0,319395,577222,Unsecured,Term Loan,2021-05-07,4 yrs,8.0,5.2,7.2,1,0,0
1230,50218.3,0.479,662,Corporate,South,90507,0.28,0.014,0,90507,50747,Unsecured,Term Loan,2019-07-10,6 yrs,8.0,5.2,7.2,0,0,0
1231,95631.07,0.108,636,Consumer,East,635902,0.26,0.07,0,635902,482528,Unsecured,Personal Loan,2019-10-10,6 yrs,8.0,5.2,7.2,1,0,0
1232,149842.58,0.786,671,SME,North,600594,0.43,0.052,0,600594,581621,Plant/Equipment,Business Loan,2021-11-25,4 yrs,8.0,5.2,7.2,0,0,0
1233,99640.76,0.424,694,Consumer,North,243529,0.56,0.049,0,243529,298478,Property,Personal Loan,2017-10-10,8 yrs,8.0,5.2,7.2,0,0,0
1234,96237.28,0.219,643,Mortgage,West,47761,0.26,0.074,0,47761,0,Unsecured,Business Loan,2021-01-23,4 yrs,8.0,5.2,7.2,0,0,0
1235,30348.01,0.673,641,SME,West,201281,0.38,0.065,0,201281,200959,Plant/Equipment,Home Loan,2018-08-12,7 yrs,8.0,5.2,7.2,0,0,0
1236,86350.81,0.357,621,Corporate,East,444215,0.27,0.028,0,444215,804300,Property,Credit Card,2021-09-17,4 yrs,8.0,5.2,7.2,0,0,0
1237,127167.6,0.64,605,Mortgage,West,737427,0.31,0.014,0,737427,436322,Property,Business Loan,2020-10-01,5 yrs,8.0,5.2,7.2,0,0,0
1238,50722.15,0.798,687,Corporate,East,580915,0.26,0.047,0,580915,761121,Unsecured,Credit Card,2021-09-20,4 yrs,8.0,5.2,7.2,0,0,0
1239,61748.91,0.401,656,Mortgage,East,685648,0.54,0.046,0,685648,758172,Inventory,Personal Loan,2021-11-08,4 yrs,8.0,5.2,7.2,0,0,0
1240,138544.81,0.454,666,SME,West,836835,0.3,0.012,0,836835,1112431,Plant/Equipment,Credit Card,2021-03-10,4 yrs,8.0,5.2,7.2,0,0,0
1241,101998.44,0.245,637,Corporate,East,913167,0.37,0.052,1,777410,1796959,Property,Credit Card,2020-09-04,5 yrs,8.0,5.2,7.2,0,0,0
1242,44449.67,0.795,662,Corporate,North,879675,0.48,0.03,0,879675,1525961,Property,Term Loan,2023-08-09,2 yrs,8.0,5.2,7.2,0,0,0
1243,103667.33,0.446,635,SME,North,943655,0.47,0.02,0,943655,0,Unsecured,Home Loan,2021-01-26,4 yrs,8.0,5.2,7.2,0,0,0
1244,45297.17,0.415,692,Consumer,South,255601,0.55,0.055,0,255601,0,Unsecured,Credit Card,2022-11-20,3 yrs,8.0,5.2,7.2,0,0,0
1245,125644.3,0.439,651,Consumer,North,596131,0.5,0.057,0,596131,1148420,Unsecured,Business Loan,2025-09-21,0 yrs,8.0,5.2,7.2,0,0,0
1246,106922.8,0.478,657,Mortgage,South,369128,0.46,0.037,0,369128,251604,Property,Personal Loan,2021-01-12,4 yrs,8.0,5.2,7.2,0,0,0
1247,115567.07,0.77,651,SME,North,239072,0.55,0.023,0,239072,211042,Property,Business Loan,2023-08-23,2 yrs,8.0,5.2,7.2,0,0,0
1248,55557.23,0.714,611,Corporate,North,203574,0.3,0.023,0,203574,126541,Unsecured,Personal Loan,2021-04-26,4 yrs,8.0,5.2,7.2,0,0,0
1249,116686.11,0.699,652,SME,South,666936,0.45,0.012,0,666936,1091117,Property,Personal Loan,2018-03-15,7 yrs,8.0,5.2,7.2,0,0,0
1250,66188.27,0.142,647,SME,North,916888,0.26,0.046,0,916888,0,Unsecured,Credit Card,2023-02-25,2 yrs,8.0,5.2,7.2,0,0,0
1251,34560.1,0.767,658,Consumer,West,803387,0.43,0.057,0,803387,1017386,Unsecured,Credit Card,2021-10-08,4 yrs,8.0,5.2,7.2,1,0,0
1252,143918.37,0.345,636,Consumer,East,972325,0.21,0.077,0,972325,770565,Unsecured,Personal Loan,2020-04-05,5 yrs,8.0,5.2,7.2,0,0,0
1253,71199.9,0.589,646,Mortgage,East,117541,0.56,0.059,0,117541,84674,Unsecured,Term Loan,2021-08-11,4 yrs,8.0,5.2,7.2,0,0,0
1254,87198.88,0.461,671,Consumer,North,907100,0.41,0.068,0,907100,0,Unsecured,Personal Loan,2020-12-20,5 yrs,8.0,5.2,7.2,0,0,0
1255,144087.0,0.741,670,Corporate,West,653916,0.25,0.024,0,653916,411480,Property,Credit Card,2018-03-04,7 yrs,8.0,5.2,7.2,0,0,0
1256,60160.0,0.627,666,Mortgage,West,865956,0.27,0.052,0,865956,1590473,Property,Home Loan,2025-02-24,0 yrs,8.0,5.2,7.2,0,0,0
1257,34227.31,0.73,639,SME,West,813948,0.58,0.012,0,813948,784737,Property,Personal Loan,2025-10-20,0 yrs,8.0,5.2,7.2,0,0,0
1258,58293.09,0.28,681,Mortgage,East,869924,0.55,0.026,0,869924,1502418,Unsecured,Term Loan,2022-04-10,3 yrs,8.0,5.2,7.2,0,0,0
1259,47284.08,0.239,692,SME,West,906119,0.17,0.071,0,906119,584007,Property,Term Loan,2021-10-18,4 yrs,8.0,5.2,7.2,0,0,0
1260,106298.62,0.636,641,SME,East,926958,0.51,0.011,0,926958,1149975,Unsecured,Home Loan,2022-12-13,3 yrs,8.0,5.2,7.2,0,0,0
1261,65428.17,0.297,667,Consumer,East,829689,0.52,0.03,0,829689,1487801,Unsecured,Term Loan,2022-10-12,3 yrs,8.0,5.2,7.2,0,0,0
1262,105187.29,0.357,652,SME,East,296090,0.38,0.011,0,296090,539887,Unsecured,Term Loan,2021-11-12,4 yrs,8.0,5.2,7.2,0,0,0
1263,103883.31,0.653,619,Corporate,West,660369,0.3,0.042,0,660369,0,Unsecured,Home Loan,2024-06-23,1 yrs,8.0,5.2,7.2,0,0,0
1264,40612.61,0.256,599,SME,East,130798,0.48,0.079,0,130798,151315,Plant/Equipment,Term Loan,2022-11-11,3 yrs,8.0,5.2,7.2,0,0,0
1265,86066.68,0.52,616,Consumer,North,270762,0.29,0.052,0,270762,205707,Property,Term Loan,2020-01-26,5 yrs,8.0,5.2,7.2,0,0,0
1266,51142.75,0.35,647,SME,North,93428,0.43,0.039,0,93428,39684,Unsecured,Personal Loan,2023-01-23,2 yrs,8.0,5.2,7.2,0,0,0
1267,107501.54,0.634,677,Consumer,South,681810,0.37,0.011,0,681810,1138330,Unsecured,Business Loan,2018-07-26,7 yrs,8.0,5.2,7.2,0,0,0
1268,71285.7,0.312,631,Mortgage,East,248687,0.49,0.061,0,248687,260638,Unsecured,Credit Card,2022-10-26,3 yrs,8.0,5.2,7.2,1,0,0
1269,144339.38,0.377,659,SME,East,817819,0.2,0.079,0,817819,1597321,Inventory,Personal Loan,2022-05-04,3 yrs,8.0,5.2,7.2,1,0,0
1270,71048.47,0.238,689,Consumer,East,317190,0.47,0.054,0,317190,433688,Unsecured,Home Loan,2017-07-31,8 yrs,8.0,5.2,7.2,0,0,0
1271,51744.75,0.345,651,SME,West,236898,0.51,0.064,0,236898,0,Unsecured,Term Loan,2021-06-30,4 yrs,8.0,5.2,7.2,0,0,0
1272,101230.27,0.59,670,Corporate,West,981654,0.19,0.019,0,981654,1063271,Unsecured,Business Loan,2019-05-29,6 yrs,8.0,5.2,7.2,0,0,0
1273,48758.85,0.173,685,Consumer,East,262778,0.32,0.06,0,262778,117983,Property,Home Loan,2024-04-03,1 yrs,8.0,5.2,7.2,0,0,0
1274,66379.0,0.195,732,SME,South,858701,0.21,0.056,0,858701,851099,Plant/Equipment,Personal Loan,2017-03-21,8 yrs,8.0,5.2,7.2,0,0,0
1275,139468.15,0.307,629,SME,West,426052,0.5,0.058,0,426052,276257,Inventory,Personal Loan,2024-02-26,1 yrs,8.0,5.2,7.2,0,0,0
1276,62875.69,0.411,610,Corporate,South,955996,0.51,0.051,1,485304,555868,Inventory,Credit Card,2022-09-01,3 yrs,8.0,5.2,7.2,0,0,0
1277,107942.67,0.396,636,Consumer,East,554001,0.4,0.037,0,554001,806031,Inventory,Personal Loan,2023-03-19,2 yrs,8.0,5.2,7.2,0,0,0
1278,51634.94,0.155,630,Consumer,South,513949,0.49,0.045,0,513949,339976,Plant/Equipment,Business Loan,2021-01-01,4 yrs,8.0,5.2,7.2,0,0,0
1279,93451.31,0.692,700,Consumer,South,322771,0.41,0.055,0,322771,175565,Plant/Equipment,Home Loan,2019-11-16,6 yrs,8.0,5.2,7.2,0,0,0
1280,70016.21,0.362,650,Corporate,West,925663,0.43,0.072,0,925663,1080907,Inventory,Home Loan,2021-07-28,4 yrs,8.0,5.2,7.2,0,0,0
1281,40337.83,0.322,610,Mortgage,North,465978,0.55,0.057,1,277173,768180,Unsecured,Business Loan,2025-11-03,0 yrs,8.0,5.2,7.2,1,0,0
1282,69728.63,0.396,639,Consumer,East,435981,0.4,0.073,0,435981,0,Unsecured,Business Loan,2017-06-15,8 yrs,8.0,5.2,7.2,1,0,0
1283,66399.44,0.388,695,SME,North,784442,0.2,0.027,0,784442,598508,Inventory,Personal Loan,2020-12-20,5 yrs,8.0,5.2,7.2,1,0,0
1284,45750.84,0.205,604,Mortgage,East,211279,0.45,0.012,0,211279,83986,Property,Personal Loan,2017-05-26,8 yrs,8.0,5.2,7.2,0,0,0
1285,62282.79,0.38,678,Corporate,East,348371,0.17,0.031,0,348371,398571,Inventory,Term Loan,2018-10-22,7 yrs,8.0,5.2,7.2,0,0,0
1286,81116.83,0.386,686,Mortgage,South,546064,0.41,0.045,0,546064,580369,Plant/Equipment,Home Loan,2022-01-30,3 yrs,8.0,5.2,7.2,1,0,0
1287,134078.68,0.396,619,Consumer,North,267888,0.27,0.069,0,267888,152874,Inventory,Term Loan,2019-01-22,6 yrs,8.0,5.2,7.2,0,0,0
1288,48599.05,0.505,699,Mortgage,North,889080,0.49,0.036,1,632898,1064235,Unsecured,Business Loan,2018-05-10,7 yrs,8.0,5.2,7.2,0,0,0
1289,98138.8,0.326,645,SME,East,171217,0.43,0.035,0,171217,285142,Plant/Equipment,Term Loan,2020-10-28,5 yrs,8.0,5.2,7.2,0,0,0
1290,128100.0,0.667,694,Corporate,South,669487,0.24,0.043,0,669487,297182,Inventory,Business Loan,2022-05-30,3 yrs,8.0,5.2,7.2,0,0,0
1291,79068.6,0.764,659,Consumer,North,574679,0.58,0.033,0,574679,0,Unsecured,Personal Loan,2024-10-29,1 yrs,8.0,5.2,7.2,0,0,0
1292,44484.23,0.717,629,Mortgage,West,681487,0.2,0.013,0,681487,0,Unsecured,Personal Loan,2022-05-24,3 yrs,8.0,5.2,7.2,0,0,0
1293,107631.13,0.365,663,SME,North,201459,0.5,0.005,0,201459,0,Unsecured,Term Loan,2018-01-25,7 yrs,8.0,5.2,7.2,0,0,0
1294,70476.6,0.777,664,Mortgage,East,693819,0.54,0.024,0,693819,238076,Unsecured,Term Loan,2022-04-26,3 yrs,8.0,5.2,7.2,0,0,0
1295,38228.1,0.506,677,Consumer,West,892384,0.59,0.038,1,465599,1453899,Unsecured,Term Loan,2018-10-03,7 yrs,8.0,5.2,7.2,0,0,0
1296,131836.87,0.735,629,Mortgage,South,443065,0.2,0.015,0,443065,403611,Unsecured,Term Loan,2024-04-07,1 yrs,8.0,5.2,7.2,0,0,0
1297,98828.21,0.138,576,Consumer,North,76219,0.46,0.06,0,76219,115003,Unsecured,Home Loan,2021-07-20,4 yrs,8.0,5.2,7.2,0,0,0
1298,42226.44,0.613,699,Consumer,West,275815,0.29,0.031,0,275815,113148,Plant/Equipment,Home Loan,2024-11-07,1 yrs,8.0,5.2,7.2,0,0,0
1299,126812.67,0.551,653,SME,West,589064,0.27,0.024,0,589064,961185,Unsecured,Personal Loan,2024-05-12,1 yrs,8.0,5.2,7.2,0,0,0
1300,136276.2,0.73,654,Consumer,West,782162,0.21,0.033,0,782162,839647,Property,Personal Loan,2023-06-11,2 yrs,8.0,5.2,7.2,0,0,0
1301,41838.43,0.287,667,Mortgage,East,435270,0.17,0.026,0,435270,442314,Plant/Equipment,Credit Card,2018-08-11,7 yrs,8.0,5.2,7.2,0,0,0
1302,133033.18,0.607,652,Corporate,North,603043,0.4,0.028,0,603043,300804,Property,Home Loan,2018-02-28,7 yrs,8.0,5.2,7.2,0,0,0
1303,136265.1,0.382,644,SME,East,625212,0.57,0.017,0,625212,0,Unsecured,Business Loan,2018-12-10,7 yrs,8.0,5.2,7.2,0,0,0
1304,69145.4,0.539,589,Mortgage,North,727434,0.24,0.078,0,727434,0,Unsecured,Home Loan,2017-09-13,8 yrs,8.0,5.2,7.2,0,0,0
1305,88275.18,0.215,668,Mortgage,East,335476,0.32,0.061,0,335476,289669,Inventory,Term Loan,2024-08-15,1 yrs,8.0,5.2,7.2,0,0,1
1306,44556.85,0.516,608,Consumer,North,104721,0.38,0.065,0,104721,70184,Plant/Equipment,Business Loan,2022-02-16,3 yrs,8.0,5.2,7.2,0,0,0
1307,55743.37,0.157,688,Corporate,South,821584,0.16,0.045,0,821584,404878,Inventory,Credit Card,2017-01-18,8 yrs,8.0,5.2,7.2,0,0,0
1308,59921.96,0.283,663,Mortgage,South,82793,0.53,0.015,0,82793,74270,Property,Business Loan,2018-12-18,7 yrs,8.0,5.2,7.2,0,0,0
1309,119263.26,0.163,596,SME,North,954192,0.54,0.018,0,954192,551842,Unsecured,Term Loan,2018-08-12,7 yrs,8.0,5.2,7.2,0,0,0
1310,49867.61,0.625,687,SME,East,468507,0.42,0.076,0,468507,622063,Inventory,Home Loan,2018-04-05,7 yrs,8.0,5.2,7.2,0,0,0
1311,84422.11,0.749,640,Consumer,South,702573,0.46,0.031,0,702573,0,Unsecured,Home Loan,2017-12-03,8 yrs,8.0,5.2,7.2,0,0,0
1312,87948.27,0.447,681,Corporate,East,817535,0.25,0.024,0,817535,0,Unsecured,Home Loan,2020-11-08,5 yrs,8.0,5.2,7.2,0,0,0
1313,95259.65,0.691,644,Mortgage,North,82985,0.19,0.072,0,82985,118766,Property,Credit Card,2024-10-08,1 yrs,8.0,5.2,7.2,0,0,0
1314,85643.7,0.54,623,Consumer,South,139627,0.5,0.046,0,139627,274257,Plant/Equipment,Term Loan,2024-10-06,1 yrs,8.0,5.2,7.2,0,0,0
1315,74341.87,0.576,654,Corporate,East,656122,0.43,0.053,0,656122,1101127,Inventory,Personal Loan,2020-11-13,5 yrs,8.0,5.2,7.2,1,0,0
1316,45649.07,0.753,682,Corporate,South,314853,0.35,0.014,0,314853,422909,Inventory,Credit Card,2022-12-09,3 yrs,8.0,5.2,7.2,0,0,0
1317,72631.69,0.458,652,Mortgage,North,866133,0.39,0.034,0,866133,0,Unsecured,Term Loan,2025-02-19,0 yrs,8.0,5.2,7.2,0,0,0
1318,70602.5,0.703,634,SME,East,567345,0.25,0.026,0,567345,0,Unsecured,Credit Card,2025-10-06,0 yrs,8.0,5.2,7.2,0,0,0
1319,116258.05,0.295,701,Mortgage,South,79423,0.43,0.044,0,79423,56559,Plant/Equipment,Home Loan,2017-09-30,8 yrs,8.0,5.2,7.2,0,0,0
1320,43709.05,0.639,664,Consumer,South,810696,0.52,0.019,0,810696,0,Unsecured,Personal Loan,2020-05-27,5 yrs,8.0,5.2,7.2,0,0,0
1321,45915.91,0.795,692,Consumer,West,756361,0.17,0.009,0,756361,0,Unsecured,Credit Card,2024-11-25,1 yrs,8.0,5.2,7.2,0,0,0
1322,136134.63,0.35,588,Mortgage,West,874341,0.28,0.067,0,874341,1301196,Inventory,Personal Loan,2024-09-30,1 yrs,8.0,5.2,7.2,0,0,0
1323,83292.74,0.331,600,Corporate,North,674286,0.39,0.031,0,674286,584841,Plant/Equipment,Home Loan,2022-02-25,3 yrs,8.0,5.2,7.2,0,0,0
1324,97585.5,0.535,682,Consumer,East,125570,0.5,0.029,0,125570,212327,Plant/Equipment,Credit Card,2020-09-10,5 yrs,8.0,5.2,7.2,1,0,0
1325,59305.64,0.44,621,Corporate,West,137203,0.54,0.003,0,137203,67607,Property,Credit Card,2022-05-02,3 yrs,8.0,5.2,7.2,0,0,0
1326,100311.91,0.327,717,Mortgage,West,423370,0.39,0.061,0,423370,0,Unsecured,Credit Card,2024-06-02,1 yrs,8.0,5.2,7.2,0,0,0
1327,149282.14,0.562,657,Mortgage,North,822570,0.37,0.035,0,822570,1032521,Plant/Equipment,Home Loan,2019-05-25,6 yrs,8.0,5.2,7.2,0,0,0
1328,112671.82,0.193,677,Consumer,South,284190,0.24,0.055,0,284190,396422,Unsecured,Credit Card,2020-10-26,5 yrs,8.0,5.2,7.2,0,0,0
1329,54179.09,0.466,650,Consumer,North,332116,0.55,0.049,0,332116,459475,Property,Business Loan,2022-04-30,3 yrs,8.0,5.2,7.2,0,0,0
1330,132852.59,0.21,641,Mortgage,North,869799,0.46,0.054,0,869799,1685549,Plant/Equipment,Term Loan,2025-08-16,0 yrs,8.0,5.2,7.2,0,0,0
1331,119510.13,0.296,669,Mortgage,West,682184,0.31,0.036,0,682184,0,Unsecured,Personal Loan,2017-11-22,8 yrs,8.0,5.2,7.2,0,0,0
1332,69827.19,0.274,634,SME,South,26630,0.47,0.051,0,26630,44085,Inventory,Personal Loan,2024-08-26,1 yrs,8.0,5.2,7.2,1,0,0
1333,38140.87,0.116,705,Consumer,South,392959,0.21,0.063,0,392959,278740,Unsecured,Home Loan,2025-06-06,0 yrs,8.0,5.2,7.2,0,0,0
1334,89422.58,0.129,635,Consumer,East,651166,0.23,0.026,0,651166,829710,Inventory,Business Loan,2022-02-10,3 yrs,8.0,5.2,7.2,0,0,0
1335,102895.44,0.61,706,Corporate,West,964845,0.5,0.022,0,964845,0,Unsecured,Business Loan,2024-06-26,1 yrs,8.0,5.2,7.2,0,0,0
1336,107956.21,0.569,638,SME,South,527882,0.19,0.069,0,527882,0,Unsecured,Credit Card,2022-06-16,3 yrs,8.0,5.2,7.2,0,0,0
1337,51793.26,0.461,665,SME,West,93025,0.59,0.009,0,93025,75007,Property,Credit Card,2021-12-25,4 yrs,8.0,5.2,7.2,0,0,0
1338,119900.71,0.329,697,Mortgage,West,470106,0.31,0.017,0,470106,0,Unsecured,Personal Loan,2020-08-26,5 yrs,8.0,5.2,7.2,0,0,0
1339,138770.93,0.797,673,Mortgage,North,992901,0.5,0.033,0,992901,0,Unsecured,Home Loan,2019-06-24,6 yrs,8.0,5.2,7.2,0,0,0
1340,55974.2,0.671,655,SME,West,435620,0.23,0.043,0,435620,0,Unsecured,Personal Loan,2019-05-23,6 yrs,8.0,5.2,7.2,0,0,0
1341,102403.82,0.509,622,SME,South,313390,0.35,0.019,0,313390,547942,Inventory,Credit Card,2020-08-13,5 yrs,8.0,5.2,7.2,0,0,0
1342,62758.61,0.606,706,Corporate,West,221758,0.56,0.028,0,221758,0,Unsecured,Business Loan,2025-04-21,0 yrs,8.0,5.2,7.2,0,0,0
1343,74166.68,0.351,659,Corporate,North,899361,0.16,0.016,0,899361,519758,Plant/Equipment,Business Loan,2019-12-13,6 yrs,8.0,5.2,7.2,0,0,0
1344,149268.64,0.445,665,Corporate,South,217949,0.22,0.009,0,217949,154170,Unsecured,Business Loan,2020-01-08,5 yrs,8.0,5.2,7.2,0,0,0
1345,44739.4,0.41,637,Consumer,East,157603,0.27,0.035,0,157603,285802,Property,Personal Loan,2022-05-08,3 yrs,8.0,5.2,7.2,0,0,0
1346,128215.33,0.515,631,Mortgage,East,508973,0.2,0.063,0,508973,821713,Unsecured,Home Loan,2022-01-13,3 yrs,8.0,5.2,7.2,0,0,0
1347,43284.29,0.102,639,Corporate,North,787998,0.51,0.05,0,787998,646408,Property,Business Loan,2018-10-28,7 yrs,8.0,5.2,7.2,0,0,0
1348,119231.0,0.476,615,SME,West,136990,0.39,0.023,0,136990,198650,Plant/Equipment,Term Loan,2017-01-06,8 yrs,8.0,5.2,7.2,0,0,0
