LoanID,Segment,Industry,Outstanding,PD,LGD,EAD,EL_Base,PD_Scen,LGD_Scen,EAD_Scen,TransformNotes,EL_Scenario,ScenarioType,ScenarioID,Description,Audit_Metadata
31,Retail,Hospitality,3982875,0.026,0.332,4146078.7610993674,35788.951865809744,0.076,0.382,4146078.7610993674,PD*1+0.05; LGD*1+0.05; EAD*1.0,120368.95859223683,Regulatory,S2,"PD +0.05, LGD +0.05","ScenarioID                           S2
ScenarioType                 Regulatory
Description         PD +0.05, LGD +0.05
PD_Factor                             1
PD_Add                             0.05
LGD_Factor                            1
LGD_Add                            0.05
EAD_Factor                          1.0
Sector                                 
Sector_PD_Factor                    NaN
Sector_LGD_Add                      NaN
Name: 1, dtype: object"
32,Retail,Agri,3195765,0.043,0.803,3264413.9340319512,112716.94872818924,0.093,0.8530000000000001,3264413.9340319512,PD*1+0.05; LGD*1+0.05; EAD*1.0,258962.6929728207,Regulatory,S2,"PD +0.05, LGD +0.05","ScenarioID                           S2
ScenarioType                 Regulatory
Description         PD +0.05, LGD +0.05
PD_Factor                             1
PD_Add                             0.05
LGD_Factor                            1
LGD_Add                            0.05
EAD_Factor                          1.0
Sector                                 
Sector_PD_Factor                    NaN
Sector_LGD_Add                      NaN
Name: 1, dtype: object"
33,Auto,Hospitality,3739798,0.077,0.543,3310062.1425423287,138397.00824183732,0.127,0.5930000000000001,3310062.1425423287,PD*1+0.05; LGD*1+0.05; EAD*1.0,249284.09001700536,Regulatory,S2,"PD +0.05, LGD +0.05","ScenarioID                           S2
ScenarioType                 Regulatory
Description         PD +0.05, LGD +0.05
PD_Factor                             1
PD_Add                             0.05
LGD_Factor                            1
LGD_Add                            0.05
EAD_Factor                          1.0
Sector                                 
Sector_PD_Factor                    NaN
Sector_LGD_Add                      NaN
Name: 1, dtype: object"
34,MSME,Realty,1600804,0.075,0.432,1886512.0036092727,61122.988916940434,0.125,0.482,1886512.0036092727,PD*1+0.05; LGD*1+0.05; EAD*1.0,113662.34821745867,Regulatory,S2,"PD +0.05, LGD +0.05","ScenarioID                           S2
ScenarioType                 Regulatory
Description         PD +0.05, LGD +0.05
PD_Factor                             1
PD_Add                             0.05
LGD_Factor                            1
LGD_Add                            0.05
EAD_Factor                          1.0
Sector                                 
Sector_PD_Factor                    NaN
Sector_LGD_Add                      NaN
Name: 1, dtype: object"
35,MSME,Manufacturing,1680415,0.038,0.352,1869492.6410610264,25006.333566832287,0.088,0.40199999999999997,1869492.6410610264,PD*1+0.05; LGD*1+0.05; EAD*1.0,66135.17167017487,Regulatory,S2,"PD +0.05, LGD +0.05","ScenarioID                           S2
ScenarioType                 Regulatory
Description         PD +0.05, LGD +0.05
PD_Factor                             1
PD_Add                             0.05
LGD_Factor                            1
LGD_Add                            0.05
EAD_Factor                          1.0
Sector                                 
Sector_PD_Factor                    NaN
Sector_LGD_Add                      NaN
Name: 1, dtype: object"
36,Retail,Manufacturing,469536,0.059,0.401,396939.0861491458,9391.18183920264,0.109,0.451,396939.0861491458,PD*1+0.05; LGD*1+0.05; EAD*1.0,19513.128536005857,Regulatory,S2,"PD +0.05, LGD +0.05","ScenarioID                           S2
ScenarioType                 Regulatory
Description         PD +0.05, LGD +0.05
PD_Factor                             1
PD_Add                             0.05
LGD_Factor                            1
LGD_Add                            0.05
EAD_Factor                          1.0
Sector                                 
Sector_PD_Factor                    NaN
Sector_LGD_Add                      NaN
Name: 1, dtype: object"
37,Auto,Agri,2614976,0.056,0.814,3065723.7076294934,139747.94948858282,0.10600000000000001,0.864,3065723.7076294934,PD*1+0.05; LGD*1+0.05; EAD*1.0,280771.2400395396,Regulatory,S2,"PD +0.05, LGD +0.05","ScenarioID                           S2
ScenarioType                 Regulatory
Description         PD +0.05, LGD +0.05
PD_Factor                             1
PD_Add                             0.05
LGD_Factor                            1
LGD_Add                            0.05
EAD_Factor                          1.0
Sector                                 
Sector_PD_Factor                    NaN
Sector_LGD_Add                      NaN
Name: 1, dtype: object"
38,Retail,Tech,1506002,0.067,0.651,1791689.5002196955,78148.12093108246,0.117,0.7010000000000001,1791689.5002196955,PD*1+0.05; LGD*1+0.05; EAD*1.0,146948.9977395188,Regulatory,S2,"PD +0.05, LGD +0.05","ScenarioID                           S2
ScenarioType                 Regulatory
Description         PD +0.05, LGD +0.05
PD_Factor                             1
PD_Add                             0.05
LGD_Factor                            1
LGD_Add                            0.05
EAD_Factor                          1.0
Sector                                 
Sector_PD_Factor                    NaN
Sector_LGD_Add                      NaN
Name: 1, dtype: object"
39,Retail,Agri,377789,0.033,0.584,452731.9471981584,8725.050086402909,0.083,0.634,452731.9471981584,PD*1+0.05; LGD*1+0.05; EAD*1.0,23823.660525461495,Regulatory,S2,"PD +0.05, LGD +0.05","ScenarioID                           S2
ScenarioType                 Regulatory
Description         PD +0.05, LGD +0.05
PD_Factor                             1
PD_Add                             0.05
LGD_Factor                            1
LGD_Add                            0.05
EAD_Factor                          1.0
Sector                                 
Sector_PD_Factor                    NaN
Sector_LGD_Add                      NaN
Name: 1, dtype: object"
40,Corporate,Tech,1761729,0.063,0.661,1448755.1333834294,60330.51001948615,0.113,0.7110000000000001,1448755.1333834294,PD*1+0.05; LGD*1+0.05; EAD*1.0,116397.33368142488,Regulatory,S2,"PD +0.05, LGD +0.05","ScenarioID                           S2
ScenarioType                 Regulatory
Description         PD +0.05, LGD +0.05
PD_Factor                             1
PD_Add                             0.05
LGD_Factor                            1
LGD_Add                            0.05
EAD_Factor                          1.0
Sector                                 
Sector_PD_Factor                    NaN
Sector_LGD_Add                      NaN
Name: 1, dtype: object"
41,Corporate,Manufacturing,3039604,0.098,0.54,3327801.690625671,176107.26546791053,0.14800000000000002,0.5900000000000001,3327801.690625671,PD*1+0.05; LGD*1+0.05; EAD*1.0,290583.6436254337,Regulatory,S2,"PD +0.05, LGD +0.05","ScenarioID                           S2
ScenarioType                 Regulatory
Description         PD +0.05, LGD +0.05
PD_Factor                             1
PD_Add                             0.05
LGD_Factor                            1
LGD_Add                            0.05
EAD_Factor                          1.0
Sector                                 
Sector_PD_Factor                    NaN
Sector_LGD_Add                      NaN
Name: 1, dtype: object"
42,Corporate,Agri,1037291,0.054,0.702,1056342.2060600845,40043.82034732568,0.10400000000000001,0.752,1056342.2060600845,PD*1+0.05; LGD*1+0.05; EAD*1.0,82614.4112515471,Regulatory,S2,"PD +0.05, LGD +0.05","ScenarioID                           S2
ScenarioType                 Regulatory
Description         PD +0.05, LGD +0.05
PD_Factor                             1
PD_Add                             0.05
LGD_Factor                            1
LGD_Add                            0.05
EAD_Factor                          1.0
Sector                                 
Sector_PD_Factor                    NaN
Sector_LGD_Add                      NaN
Name: 1, dtype: object"
43,MSME,Realty,2422809,0.092,0.326,2622285.1486498625,78647.57617830668,0.14200000000000002,0.376,2622285.1486498625,PD*1+0.05; LGD*1+0.05; EAD*1.0,140009.04865671348,Regulatory,S2,"PD +0.05, LGD +0.05","ScenarioID                           S2
ScenarioType                 Regulatory
Description         PD +0.05, LGD +0.05
PD_Factor                             1
PD_Add                             0.05
LGD_Factor                            1
LGD_Add                            0.05
EAD_Factor                          1.0
Sector                                 
Sector_PD_Factor                    NaN
Sector_LGD_Add                      NaN
Name: 1, dtype: object"
44,Auto,Hospitality,1483743,0.049,0.611,1761886.616523206,52749.123412088265,0.099,0.661,1761886.616523206,PD*1+0.05; LGD*1+0.05; EAD*1.0,115296.0982986621,Regulatory,S2,"PD +0.05, LGD +0.05","ScenarioID                           S2
ScenarioType                 Regulatory
Description         PD +0.05, LGD +0.05
PD_Factor                             1
PD_Add                             0.05
LGD_Factor                            1
LGD_Add                            0.05
EAD_Factor                          1.0
Sector                                 
Sector_PD_Factor                    NaN
Sector_LGD_Add                      NaN
Name: 1, dtype: object"
45,Auto,Tech,881669,0.042,0.387,947981.0924164065,15408.484676136271,0.092,0.437,947981.0924164065,PD*1+0.05; LGD*1+0.05; EAD*1.0,38112.6318395092,Regulatory,S2,"PD +0.05, LGD +0.05","ScenarioID                           S2
ScenarioType                 Regulatory
Description         PD +0.05, LGD +0.05
PD_Factor                             1
PD_Add                             0.05
LGD_Factor                            1
LGD_Add                            0.05
EAD_Factor                          1.0
Sector                                 
Sector_PD_Factor                    NaN
Sector_LGD_Add                      NaN
Name: 1, dtype: object"
46,Auto,Hospitality,3826399,0.068,0.366,4342142.292567205,108067.23737741259,0.11800000000000001,0.416,4342142.292567205,PD*1+0.05; LGD*1+0.05; EAD*1.0,213147.08085753894,Regulatory,S2,"PD +0.05, LGD +0.05","ScenarioID                           S2
ScenarioType                 Regulatory
Description         PD +0.05, LGD +0.05
PD_Factor                             1
PD_Add                             0.05
LGD_Factor                            1
LGD_Add                            0.05
EAD_Factor                          1.0
Sector                                 
Sector_PD_Factor                    NaN
Sector_LGD_Add                      NaN
Name: 1, dtype: object"
47,Auto,Hospitality,1319043,0.07,0.488,1512609.2390637312,51670.73160641706,0.12000000000000001,0.538,1512609.2390637312,PD*1+0.05; LGD*1+0.05; EAD*1.0,97654.05247395449,Regulatory,S2,"PD +0.05, LGD +0.05","ScenarioID                           S2
ScenarioType                 Regulatory
Description         PD +0.05, LGD +0.05
PD_Factor                             1
PD_Add                             0.05
LGD_Factor                            1
LGD_Add                            0.05
EAD_Factor                          1.0
Sector                                 
Sector_PD_Factor                    NaN
Sector_LGD_Add                      NaN
Name: 1, dtype: object"
48,Corporate,Agri,3529462,0.088,0.35,4007323.997374385,123425.57911913106,0.138,0.39999999999999997,4007323.997374385,PD*1+0.05; LGD*1+0.05; EAD*1.0,221204.28465506606,Regulatory,S2,"PD +0.05, LGD +0.05","ScenarioID                           S2
ScenarioType                 Regulatory
Description         PD +0.05, LGD +0.05
PD_Factor                             1
PD_Add                             0.05
LGD_Factor                            1
LGD_Add                            0.05
EAD_Factor                          1.0
Sector                                 
Sector_PD_Factor                    NaN
Sector_LGD_Add                      NaN
Name: 1, dtype: object"
49,MSME,Hospitality,3968522,0.031,0.352,3851198.9570944947,42024.28301981513,0.081,0.40199999999999997,3851198.9570944947,PD*1+0.05; LGD*1+0.05; EAD*1.0,125402.74044091094,Regulatory,S2,"PD +0.05, LGD +0.05","ScenarioID                           S2
ScenarioType                 Regulatory
Description         PD +0.05, LGD +0.05
PD_Factor                             1
PD_Add                             0.05
LGD_Factor                            1
LGD_Add                            0.05
EAD_Factor                          1.0
Sector                                 
Sector_PD_Factor                    NaN
Sector_LGD_Add                      NaN
Name: 1, dtype: object"
